age,study_hours,attendance_percentage,math_score,science_score,english_score,overall_score,travel_time_min,gender_male,gender_other,school_type_encoded,parent_education_encoded,internet_access_encoded,extra_activities_encoding,study_method_group_study,study_method_mixed,study_method_notes,study_method_online_videos,study_method_textbook,final_grade_encoded
17,6.8,82.1,89.6,100.0,82.8,97.0,75.0,0,0,0,3.0,1,0,0,0,0,0,1,0
19,1.6,85.9,43.5,45.8,38.1,50.2,45.0,0,1,0,4.0,1,1,0,0,0,0,0,4
16,4.5,60.4,89.9,59.1,61.9,67.1,45.0,0,1,0,1.0,1,0,0,0,0,0,0,3
19,6.3,90.3,88.1,87.3,94.7,93.7,75.0,1,0,0,5.0,0,1,0,1,0,0,0,1
16,5.2,70.6,60.0,81.7,67.8,79.7,45.0,0,0,1,0.0,1,1,0,0,1,0,0,2
14,6.6,52.5,78.9,93.1,65.9,68.9,7.5,0,1,1,3.0,0,1,0,0,1,0,0,3
16,5.8,96.4,85.6,72.4,94.4,84.5,7.5,0,1,1,2.0,1,1,0,0,0,1,0,2
14,6.2,84.7,89.9,58.2,90.1,81.5,7.5,1,0,0,4.0,1,0,0,0,1,0,0,2
14,2.7,78.1,56.0,57.2,53.2,56.8,75.0,0,1,0,1.0,1,1,0,0,0,0,1,3
19,3.3,52.0,63.2,43.7,49.7,49.9,45.0,1,0,0,5.0,1,0,0,0,0,0,1,4
18,4.3,50.7,55.3,50.2,65.7,53.8,22.5,0,0,0,0.0,1,1,0,0,0,0,1,4
15,4.9,78.2,88.6,67.8,93.0,79.1,22.5,1,0,1,4.0,1,0,0,0,0,1,0,2
19,5.7,93.9,100.0,100.0,94.3,91.2,45.0,1,0,0,2.0,1,0,0,0,1,0,0,1
14,4.7,82.4,59.4,58.4,71.7,63.2,75.0,1,0,1,3.0,0,0,0,0,0,1,0,3
15,5.8,50.3,67.5,70.5,74.6,65.6,7.5,1,0,0,1.0,0,1,1,0,0,0,0,3
18,1.6,81.9,47.3,51.4,33.4,35.7,45.0,0,1,0,2.0,0,0,0,0,0,0,0,5
15,3.5,67.4,61.6,54.5,50.9,56.7,7.5,0,0,1,2.0,1,0,0,0,1,0,0,3
18,7.3,56.1,98.2,79.9,96.8,88.1,22.5,0,0,1,1.0,1,1,0,0,0,0,1,1
19,2.1,90.6,79.7,54.2,69.1,55.5,75.0,0,0,1,0.0,0,1,0,0,0,0,0,3
14,1.6,78.8,35.8,39.7,34.7,40.7,45.0,0,0,1,2.0,1,0,0,0,0,0,1,4
14,6.1,86.2,88.4,96.9,84.7,91.6,22.5,1,0,0,2.0,1,1,0,0,0,0,0,1
19,2.0,58.3,30.9,46.5,41.2,46.4,75.0,1,0,0,4.0,1,0,0,1,0,0,0,4
17,3.9,55.8,50.6,62.1,43.2,61.2,22.5,0,1,1,2.0,1,1,0,0,0,0,1,3
17,5.8,75.7,74.3,76.9,64.5,81.5,22.5,1,0,0,3.0,1,1,1,0,0,0,0,2
16,4.1,76.4,58.5,57.1,40.2,55.1,22.5,0,1,0,2.0,1,0,0,1,0,0,0,3
16,7.3,79.1,89.3,95.0,89.5,91.7,75.0,0,1,0,2.0,1,1,0,0,1,0,0,1
18,7.1,87.2,87.1,98.3,87.2,92.8,75.0,1,0,1,4.0,1,1,0,0,1,0,0,1
17,4.3,83.2,74.4,59.7,69.7,76.3,22.5,1,0,1,4.0,1,0,0,0,0,0,1,2
14,7.7,83.8,94.2,88.2,97.5,100.0,45.0,1,0,1,5.0,0,0,0,0,0,0,1,0
17,2.7,58.7,37.0,25.8,53.5,40.0,45.0,0,0,1,2.0,1,1,0,0,1,0,0,5
18,2.3,70.9,37.1,61.5,54.1,51.9,22.5,1,0,0,0.0,1,0,1,0,0,0,0,4
14,5.5,80.0,87.2,61.9,72.5,73.5,22.5,0,1,1,3.0,1,1,1,0,0,0,0,2
16,4.8,75.9,63.9,62.0,71.7,66.4,75.0,0,0,0,2.0,0,1,0,0,0,1,0,3
18,2.4,65.2,47.5,53.4,45.7,53.5,75.0,0,1,0,0.0,1,1,0,1,0,0,0,4
17,3.3,97.2,54.3,42.4,56.4,56.9,45.0,0,1,1,5.0,1,1,0,0,1,0,0,3
14,2.2,57.0,25.0,28.8,25.2,33.8,45.0,0,0,0,3.0,0,0,0,0,0,0,0,5
14,2.3,98.7,67.3,81.5,37.3,56.2,75.0,0,0,0,3.0,0,0,0,0,1,0,0,3
17,3.3,89.1,46.6,61.4,58.0,60.9,7.5,1,0,1,3.0,1,1,0,0,1,0,0,3
16,7.4,79.8,100.0,100.0,98.3,99.3,7.5,1,0,0,5.0,1,1,0,0,0,1,0,0
19,6.8,56.4,95.7,74.7,74.7,79.6,75.0,0,0,1,4.0,1,0,0,0,1,0,0,2
17,4.3,78.2,59.3,73.5,78.2,67.1,22.5,0,0,0,4.0,0,1,0,0,0,0,1,3
19,4.1,54.4,37.6,54.3,59.3,58.9,7.5,0,0,1,4.0,1,1,1,0,0,0,0,3
15,0.7,96.6,34.2,38.0,41.3,35.6,45.0,1,0,0,4.0,1,1,0,0,0,1,0,5
16,4.0,64.3,56.3,66.2,45.0,58.3,75.0,0,1,1,4.0,1,1,1,0,0,0,0,3
14,5.2,70.0,71.9,68.8,84.7,73.3,7.5,0,0,1,0.0,1,1,0,1,0,0,0,2
17,6.3,81.8,83.8,95.4,94.5,90.2,75.0,0,0,0,2.0,1,0,0,1,0,0,0,1
15,3.2,50.9,38.7,33.1,52.4,36.3,45.0,0,0,0,1.0,1,1,0,0,0,0,0,5
16,7.4,77.1,93.6,87.9,96.6,85.3,75.0,0,0,0,5.0,1,1,0,1,0,0,0,1
16,6.8,85.7,77.0,93.1,63.9,82.9,45.0,0,0,0,3.0,1,0,0,0,1,0,0,2
15,1.1,60.4,42.3,54.2,28.5,40.2,75.0,0,1,0,3.0,0,0,0,0,1,0,0,4
14,7.3,57.7,72.1,89.9,68.5,79.4,7.5,0,0,0,3.0,1,1,0,0,1,0,0,2
17,2.2,74.4,77.3,56.0,57.8,56.3,22.5,1,0,0,4.0,1,1,1,0,0,0,0,3
19,7.4,76.8,100.0,100.0,100.0,95.2,22.5,0,1,1,4.0,1,0,0,1,0,0,0,0
15,5.2,72.0,96.7,86.8,75.1,77.6,45.0,1,0,1,1.0,1,0,0,1,0,0,0,2
16,3.6,64.8,70.3,56.6,64.4,61.5,75.0,1,0,1,5.0,1,1,0,0,0,0,1,3
15,3.8,70.5,38.8,41.3,42.4,51.8,45.0,1,0,1,4.0,1,1,0,0,0,0,1,4
18,4.7,65.6,47.4,37.8,48.0,54.8,45.0,0,1,1,1.0,0,0,0,1,0,0,0,4
16,6.8,62.5,87.8,98.7,85.3,81.1,75.0,0,0,0,3.0,1,0,0,0,0,1,0,2
19,6.8,73.6,72.1,59.8,84.5,75.3,45.0,1,0,1,2.0,1,1,0,0,1,0,0,2
15,3.6,69.8,64.9,55.9,63.4,58.1,7.5,0,1,0,2.0,1,0,0,0,0,1,0,3
14,6.9,71.8,76.7,82.5,71.8,78.6,75.0,1,0,1,5.0,1,0,0,1,0,0,0,2
17,4.0,50.0,69.0,49.0,53.4,61.0,45.0,0,1,1,1.0,1,1,0,0,0,0,1,3
17,3.6,84.6,81.2,78.3,54.9,61.6,7.5,0,1,0,5.0,1,0,0,0,0,0,0,3
19,2.3,52.3,28.6,65.8,43.5,41.9,7.5,1,0,0,3.0,1,1,0,0,0,0,1,4
19,6.7,60.3,63.5,81.0,96.0,79.7,45.0,0,1,0,4.0,1,1,0,0,0,1,0,2
19,5.2,90.2,83.4,84.1,84.3,86.1,75.0,0,0,0,4.0,1,1,0,0,0,1,0,1
17,3.7,99.2,75.1,68.5,76.5,75.7,75.0,1,0,0,3.0,1,0,1,0,0,0,0,2
16,5.5,99.6,84.4,93.5,99.8,89.7,22.5,0,0,0,1.0,1,0,0,0,0,0,1,1
16,7.0,79.6,88.1,63.3,89.9,84.3,75.0,0,0,0,5.0,1,0,0,0,0,0,1,2
14,2.0,63.0,34.8,39.0,44.9,38.2,7.5,1,0,0,3.0,1,0,0,0,0,0,0,5
16,3.4,91.7,53.3,68.7,61.5,61.4,7.5,0,1,1,2.0,0,0,0,0,0,0,0,3
16,3.4,82.5,60.3,51.5,61.6,57.6,7.5,1,0,0,1.0,1,0,0,0,0,0,1,3
14,1.1,99.3,64.0,58.6,58.0,56.2,7.5,0,1,0,0.0,1,0,1,0,0,0,0,3
15,3.0,77.5,56.8,59.7,39.7,54.7,7.5,0,1,1,1.0,0,1,0,0,0,1,0,4
17,6.2,76.3,100.0,86.8,73.4,83.4,7.5,0,0,1,0.0,1,1,0,0,0,0,0,2
16,2.4,52.2,31.2,30.5,30.4,34.6,7.5,1,0,0,5.0,0,1,0,0,0,1,0,5
19,6.6,59.7,77.4,93.2,79.4,86.4,22.5,1,0,0,2.0,0,1,0,1,0,0,0,1
16,7.7,83.3,100.0,91.7,93.0,100.0,7.5,1,0,0,3.0,1,0,0,0,0,0,1,0
19,2.2,99.7,41.9,49.4,79.8,59.6,22.5,0,0,0,4.0,1,1,0,0,0,0,1,3
17,3.6,73.8,86.5,60.1,69.9,66.7,22.5,0,1,1,5.0,1,1,0,0,0,0,1,3
14,1.5,51.5,56.0,41.9,51.3,39.3,45.0,1,0,0,2.0,1,0,0,0,0,0,1,5
15,5.7,70.0,78.7,47.4,42.9,65.5,7.5,0,1,0,0.0,1,1,0,0,0,1,0,3
18,4.1,56.3,41.6,53.0,82.1,64.7,7.5,1,0,0,3.0,0,0,0,1,0,0,0,3
17,4.9,98.0,70.2,63.2,63.5,74.4,75.0,1,0,1,5.0,1,0,0,0,0,1,0,2
15,6.3,57.1,67.0,68.8,83.3,67.3,45.0,0,0,0,2.0,1,1,0,0,0,1,0,3
17,6.3,55.9,83.4,74.4,76.7,82.6,22.5,0,1,0,0.0,1,0,1,0,0,0,0,2
19,4.4,72.9,63.2,45.3,45.1,56.4,75.0,0,1,1,4.0,1,1,0,0,0,0,1,3
16,7.1,77.1,100.0,77.4,96.4,90.5,45.0,0,0,1,3.0,0,1,0,0,1,0,0,1
14,7.5,85.9,100.0,90.4,86.4,100.0,7.5,1,0,0,0.0,0,0,0,0,0,1,0,0
15,5.2,68.4,86.3,73.0,76.5,78.8,7.5,1,0,1,0.0,1,0,0,1,0,0,0,2
19,0.8,94.8,50.4,40.0,36.6,51.8,7.5,0,1,1,3.0,1,1,1,0,0,0,0,4
18,6.3,79.9,90.0,92.1,100.0,90.4,22.5,1,0,0,0.0,0,1,0,0,1,0,0,1
19,7.2,52.4,85.4,76.3,68.9,78.1,7.5,0,1,1,1.0,0,0,0,1,0,0,0,2
19,4.7,51.7,55.5,79.3,74.0,67.4,45.0,0,1,0,1.0,1,1,0,1,0,0,0,3
14,5.8,73.4,68.0,86.6,72.5,69.6,75.0,0,1,0,2.0,1,1,1,0,0,0,0,3
15,3.2,72.0,65.8,47.8,55.4,49.5,45.0,1,0,1,4.0,1,1,0,0,0,0,0,4
14,4.3,72.6,64.3,62.5,53.3,57.7,45.0,1,0,1,2.0,1,0,0,0,0,0,1,3
14,6.5,52.9,87.7,83.4,80.7,77.1,75.0,1,0,0,5.0,1,1,0,0,0,1,0,2
19,7.1,52.7,71.6,69.5,89.2,68.6,22.5,0,0,0,3.0,1,1,1,0,0,0,0,3
19,1.4,53.0,36.8,19.2,26.2,26.9,45.0,0,0,0,2.0,1,1,0,1,0,0,0,5
14,0.6,86.7,43.7,42.1,32.7,38.5,22.5,1,0,0,3.0,1,1,0,0,0,0,1,5
18,3.3,80.1,74.5,43.0,46.9,55.7,75.0,0,0,0,0.0,1,0,0,0,0,0,0,3
17,3.4,56.8,35.8,43.9,42.2,40.0,75.0,1,0,0,5.0,1,0,0,0,0,0,0,5
14,6.3,71.5,66.3,72.1,69.6,73.6,45.0,0,0,0,1.0,1,1,0,0,1,0,0,2
19,0.6,97.1,17.4,36.4,29.4,34.7,75.0,1,0,1,5.0,1,1,0,0,0,1,0,5
19,6.2,53.5,65.4,66.7,65.8,65.7,75.0,0,1,1,3.0,1,1,0,1,0,0,0,3
17,4.5,59.5,69.3,73.8,52.1,60.1,22.5,1,0,1,1.0,1,0,0,0,0,1,0,3
18,5.7,69.5,83.2,63.0,70.3,70.6,45.0,0,1,0,2.0,1,0,1,0,0,0,0,2
16,4.3,61.8,66.1,73.9,56.7,65.6,22.5,1,0,1,0.0,1,0,0,0,0,1,0,3
18,6.4,57.9,85.7,72.8,82.7,71.9,7.5,1,0,1,3.0,1,0,0,1,0,0,0,2
16,3.8,98.7,70.9,82.3,54.7,67.9,75.0,1,0,1,0.0,1,0,0,0,0,0,1,3
19,3.1,88.3,44.8,43.4,50.2,56.4,7.5,0,0,1,3.0,0,0,0,0,0,0,1,3
14,5.3,86.5,79.2,69.1,87.9,70.1,75.0,0,1,0,1.0,0,1,0,0,0,0,1,2
15,3.8,96.6,57.2,66.6,56.8,63.1,45.0,1,0,1,0.0,1,1,0,0,1,0,0,3
19,2.8,59.4,50.4,54.5,48.9,54.7,7.5,0,1,1,1.0,1,1,0,0,1,0,0,4
15,7.4,94.5,100.0,81.7,94.6,97.2,75.0,0,1,0,0.0,1,0,0,1,0,0,0,0
15,5.9,99.1,100.0,88.6,100.0,95.1,45.0,0,0,1,5.0,0,0,0,0,0,0,1,0
18,2.0,79.3,54.0,41.3,33.6,49.7,7.5,0,0,0,5.0,0,0,0,0,1,0,0,4
15,6.1,95.2,76.4,100.0,87.6,83.8,7.5,0,1,0,5.0,1,1,0,0,0,0,0,2
17,2.4,90.8,54.5,66.3,49.9,65.3,45.0,0,1,0,4.0,1,0,1,0,0,0,0,3
15,3.7,65.9,52.2,37.1,63.6,47.3,45.0,1,0,0,1.0,0,0,0,0,0,0,0,4
15,2.1,66.6,54.7,59.4,46.9,51.9,22.5,0,1,1,4.0,1,0,0,1,0,0,0,4
19,1.3,83.8,39.0,38.1,13.5,42.3,75.0,0,0,0,4.0,1,0,0,0,0,0,1,4
15,3.5,77.6,70.2,77.8,80.8,64.9,75.0,1,0,0,1.0,1,1,0,1,0,0,0,3
14,4.7,69.2,72.8,63.3,81.3,71.4,7.5,0,1,0,5.0,1,0,0,0,0,1,0,2
18,2.8,52.4,34.3,28.8,32.1,39.5,22.5,0,1,1,5.0,1,1,0,1,0,0,0,5
19,1.1,51.1,10.2,15.4,9.6,20.8,22.5,0,0,1,2.0,1,1,0,0,0,0,1,5
14,2.4,54.9,46.5,51.9,35.6,46.9,22.5,0,1,0,3.0,1,1,0,1,0,0,0,4
18,2.3,70.2,47.7,56.1,41.1,51.2,45.0,1,0,0,5.0,1,0,0,0,0,0,0,4
17,4.9,51.4,51.7,68.6,59.6,55.1,45.0,0,1,0,1.0,1,0,0,1,0,0,0,3
18,2.6,57.4,49.9,70.5,58.2,50.7,22.5,0,0,0,5.0,1,1,0,0,1,0,0,4
14,4.5,98.4,76.5,82.6,53.4,76.4,22.5,1,0,0,1.0,1,0,0,0,0,1,0,2
19,4.0,72.5,60.9,59.4,63.5,66.3,7.5,0,0,1,5.0,1,1,0,0,0,1,0,3
17,2.5,96.7,64.5,67.3,60.6,58.2,7.5,1,0,1,1.0,1,1,0,0,0,1,0,3
19,6.1,59.5,61.2,65.1,52.2,64.4,22.5,0,0,1,4.0,1,1,0,0,0,1,0,3
16,5.5,67.9,66.1,63.2,71.4,62.9,45.0,0,1,0,3.0,1,1,0,0,0,1,0,3
19,5.6,83.6,73.1,80.8,60.3,81.7,22.5,0,0,1,2.0,1,1,0,0,0,0,1,2
17,3.8,99.5,75.2,70.0,73.8,80.2,7.5,0,1,0,2.0,0,0,0,0,0,1,0,2
14,2.9,85.0,68.1,54.6,70.5,62.7,22.5,0,0,1,1.0,1,0,0,0,0,0,0,3
19,4.9,95.1,63.0,64.3,74.2,76.5,75.0,0,1,1,4.0,1,0,0,0,1,0,0,2
18,7.7,52.5,100.0,72.5,79.4,90.1,75.0,1,0,1,5.0,1,0,1,0,0,0,0,1
15,3.8,65.2,62.0,58.6,59.5,56.2,45.0,0,1,0,3.0,1,0,0,1,0,0,0,3
17,5.5,94.1,83.4,97.7,70.8,83.0,75.0,0,0,0,1.0,1,1,1,0,0,0,0,2
16,3.8,76.2,62.7,61.6,66.3,57.6,75.0,0,1,0,4.0,1,1,0,0,0,0,0,3
17,7.5,58.5,74.9,93.7,73.9,87.0,45.0,1,0,1,2.0,1,0,0,0,1,0,0,1
19,2.5,58.5,48.4,65.1,56.3,44.8,75.0,1,0,1,5.0,1,0,0,0,0,1,0,4
19,3.9,87.9,58.2,64.8,85.0,75.2,7.5,0,1,0,1.0,1,1,0,0,0,0,1,2
15,4.2,57.9,63.9,70.4,75.4,54.7,7.5,0,1,1,3.0,1,0,0,0,0,0,0,4
19,6.0,74.9,68.7,90.2,72.4,77.8,7.5,0,1,0,2.0,0,1,0,0,0,0,1,2
16,5.9,59.1,72.4,64.3,66.5,64.3,45.0,0,0,0,5.0,1,1,0,0,0,0,0,3
18,6.0,60.4,67.9,66.4,64.7,77.6,45.0,0,0,1,0.0,1,0,1,0,0,0,0,2
18,6.0,69.9,86.1,90.6,99.8,85.6,22.5,0,0,1,3.0,0,1,0,0,1,0,0,1
16,4.0,55.9,64.8,88.4,61.7,63.9,45.0,0,1,1,4.0,1,1,0,0,0,0,1,3
16,1.7,83.0,46.9,56.2,60.7,46.3,75.0,1,0,1,2.0,1,0,0,0,0,0,1,4
16,7.0,58.3,85.8,71.9,90.8,79.9,7.5,1,0,1,3.0,1,1,0,0,0,0,0,2
19,2.9,87.6,43.6,61.5,52.3,54.2,45.0,1,0,1,1.0,1,1,1,0,0,0,0,4
16,1.3,76.1,31.8,47.8,50.2,50.3,75.0,0,0,0,2.0,0,1,0,0,1,0,0,4
15,1.5,67.3,24.1,37.3,30.3,31.2,45.0,0,1,1,5.0,1,0,1,0,0,0,0,5
16,4.2,80.7,82.1,61.4,71.2,71.4,45.0,0,0,1,2.0,1,1,1,0,0,0,0,2
15,3.7,70.4,55.1,64.5,59.0,59.0,45.0,0,0,1,1.0,1,1,0,0,0,1,0,3
16,5.5,54.1,62.2,63.8,57.7,68.5,7.5,0,0,0,3.0,1,1,1,0,0,0,0,3
14,5.1,65.5,87.7,49.7,71.4,69.6,7.5,1,0,1,2.0,1,0,0,0,1,0,0,3
14,1.3,76.2,29.1,39.9,43.2,39.6,75.0,0,1,0,4.0,1,0,0,0,0,0,1,5
18,2.7,55.2,53.3,36.3,28.8,44.1,22.5,0,1,0,0.0,1,1,0,0,1,0,0,4
14,7.2,86.6,86.0,84.8,100.0,96.2,45.0,0,1,0,5.0,1,0,0,1,0,0,0,0
17,6.3,67.8,76.0,71.9,64.8,86.5,22.5,0,1,0,4.0,0,1,0,0,0,0,1,1
18,7.0,60.2,86.9,72.5,81.9,78.2,75.0,0,0,0,5.0,1,0,0,0,1,0,0,2
18,0.7,50.4,31.1,20.8,18.4,24.7,22.5,0,1,0,2.0,1,0,0,0,1,0,0,5
16,7.3,54.2,65.3,75.2,63.1,73.6,75.0,0,0,0,2.0,1,0,0,1,0,0,0,2
15,7.0,61.9,63.6,77.5,80.8,84.2,75.0,0,1,0,2.0,1,1,0,1,0,0,0,2
19,3.9,68.3,65.5,58.1,59.7,66.9,7.5,0,0,1,5.0,1,0,0,0,0,1,0,3
19,5.6,57.7,66.8,63.4,79.1,68.5,45.0,0,1,1,0.0,1,1,0,1,0,0,0,3
17,2.5,77.2,64.9,46.1,25.3,45.7,45.0,1,0,0,3.0,1,1,0,0,0,0,0,4
14,5.4,59.7,53.9,65.1,56.2,66.3,22.5,1,0,0,1.0,0,1,0,0,0,0,1,3
14,6.5,97.7,88.1,91.3,90.9,90.6,7.5,1,0,1,3.0,1,1,0,0,0,0,0,1
15,4.1,78.2,57.7,48.3,47.1,58.8,45.0,0,0,1,5.0,0,1,0,1,0,0,0,3
14,0.7,89.8,42.0,29.1,40.8,42.7,22.5,0,1,1,4.0,1,0,0,0,0,0,1,4
19,3.6,71.1,53.3,64.8,64.2,59.6,45.0,0,0,0,0.0,1,0,1,0,0,0,0,3
15,5.9,60.2,61.3,69.7,54.8,66.4,22.5,0,1,0,2.0,0,0,1,0,0,0,0,3
15,5.8,72.5,72.8,54.6,63.0,74.5,75.0,0,0,0,0.0,1,0,1,0,0,0,0,2
19,4.1,70.6,67.1,65.2,49.3,64.1,45.0,0,1,1,2.0,0,1,0,0,1,0,0,3
18,7.9,81.2,100.0,97.5,87.5,100.0,22.5,0,1,0,1.0,1,0,0,0,0,0,0,0
15,1.4,95.5,44.3,28.1,47.9,41.2,75.0,1,0,0,4.0,1,0,1,0,0,0,0,4
16,1.7,61.9,40.8,63.2,43.6,46.3,7.5,0,1,0,3.0,1,1,0,0,0,0,1,4
17,2.4,54.8,44.9,16.7,24.9,33.8,7.5,1,0,1,1.0,0,0,1,0,0,0,0,5
17,6.5,85.8,89.2,94.8,70.5,86.2,7.5,0,0,1,5.0,0,1,0,0,0,0,0,1
19,6.2,50.0,80.0,67.2,70.2,77.2,22.5,0,0,0,4.0,1,1,0,0,0,0,0,2
19,6.3,89.7,86.6,82.4,89.3,94.7,7.5,1,0,1,3.0,1,0,0,0,0,1,0,1
19,7.1,86.4,100.0,97.4,77.0,97.2,75.0,0,1,0,2.0,1,0,0,0,0,0,0,0
14,3.8,91.3,59.5,47.8,60.7,58.8,45.0,0,0,1,1.0,1,0,0,0,1,0,0,3
15,2.9,54.5,50.0,53.1,31.2,41.3,22.5,1,0,0,3.0,1,1,0,0,0,0,1,4
17,5.0,60.2,54.0,68.7,48.7,57.9,22.5,1,0,1,4.0,1,0,0,0,1,0,0,3
14,3.6,77.6,52.7,56.1,57.8,60.3,22.5,1,0,1,5.0,1,0,0,0,1,0,0,3
16,4.4,66.4,44.3,61.6,63.8,59.6,75.0,1,0,0,4.0,1,0,1,0,0,0,0,3
14,1.6,92.3,59.1,64.6,40.1,58.1,45.0,1,0,0,0.0,0,1,0,0,1,0,0,3
19,3.5,72.9,41.9,40.0,42.8,51.9,22.5,1,0,0,5.0,1,0,1,0,0,0,0,4
14,4.0,71.5,57.6,81.2,59.1,67.6,7.5,0,1,1,1.0,0,0,0,1,0,0,0,3
14,1.2,59.2,39.1,23.5,13.8,30.4,7.5,0,1,1,0.0,1,1,0,0,0,0,0,5
15,8.0,78.1,100.0,98.4,100.0,100.0,22.5,0,1,0,3.0,0,1,0,0,0,0,0,0
14,0.8,67.3,19.7,25.9,33.9,28.5,22.5,0,0,0,2.0,1,0,0,0,0,0,1,5
17,7.4,72.5,59.4,79.9,81.3,86.6,45.0,0,1,1,0.0,1,0,0,1,0,0,0,1
16,1.1,63.6,19.8,25.7,27.6,31.9,7.5,0,1,1,1.0,1,0,0,0,0,0,0,5
19,6.9,80.4,100.0,95.9,100.0,92.6,7.5,1,0,0,1.0,1,0,0,0,0,0,1,1
15,4.6,91.9,77.1,80.7,65.1,76.0,22.5,0,1,0,2.0,1,1,1,0,0,0,0,2
17,2.0,51.0,38.0,33.3,33.2,45.2,22.5,0,1,0,4.0,1,1,0,0,1,0,0,4
17,2.2,61.5,43.1,33.7,39.7,35.4,7.5,0,0,0,4.0,1,0,0,1,0,0,0,5
17,3.1,83.9,61.3,57.8,57.1,68.4,7.5,0,0,0,0.0,1,1,0,0,0,0,0,3
18,6.5,85.3,67.8,67.3,78.4,77.9,75.0,0,0,0,1.0,1,1,0,0,1,0,0,2
15,1.6,64.7,41.7,55.7,30.5,39.4,75.0,1,0,0,3.0,1,1,0,1,0,0,0,5
17,2.3,64.3,39.2,35.2,32.0,38.3,75.0,1,0,0,4.0,1,1,0,0,0,0,1,5
18,5.7,87.3,66.6,67.4,77.7,80.1,7.5,1,0,1,0.0,1,1,0,0,0,0,1,2
19,5.1,77.9,73.9,80.8,59.9,77.2,45.0,1,0,0,2.0,1,1,0,0,0,1,0,2
17,3.7,69.4,46.2,51.9,70.5,56.9,75.0,0,0,1,0.0,1,1,0,0,1,0,0,3
17,1.0,52.8,39.4,36.4,38.5,36.2,7.5,0,0,1,2.0,1,1,0,0,0,0,0,5
19,4.7,82.7,73.2,64.1,68.2,74.8,75.0,1,0,0,2.0,1,0,0,0,0,0,1,2
17,2.2,64.6,54.0,43.0,31.0,43.7,45.0,1,0,1,1.0,0,0,1,0,0,0,0,4
19,5.1,78.9,68.9,89.2,60.5,81.2,45.0,0,1,0,5.0,1,0,0,0,0,0,0,2
14,2.6,86.1,64.4,69.7,69.6,61.4,7.5,0,1,1,4.0,1,1,0,0,0,0,1,3
16,7.9,73.2,93.7,100.0,99.0,100.0,75.0,0,0,0,3.0,1,1,0,0,0,0,0,0
14,4.9,62.7,72.2,61.1,41.4,65.1,75.0,0,1,1,4.0,1,1,0,0,0,0,0,3
14,4.8,60.7,49.3,64.6,74.9,71.4,45.0,0,0,1,1.0,0,1,0,0,0,0,0,2
16,6.8,85.2,93.4,80.8,82.7,81.3,45.0,1,0,0,5.0,1,0,0,0,0,0,1,2
15,7.9,94.6,100.0,98.5,100.0,100.0,7.5,0,1,1,2.0,0,0,0,1,0,0,0,0
16,6.3,99.0,91.8,86.8,100.0,90.2,7.5,0,1,1,2.0,1,0,1,0,0,0,0,1
16,5.0,90.2,82.1,55.4,69.1,66.2,7.5,0,0,1,3.0,1,1,0,0,0,1,0,3
17,7.0,80.1,89.3,100.0,100.0,94.3,7.5,0,0,0,3.0,1,1,0,1,0,0,0,1
19,1.9,93.2,74.3,62.5,65.3,60.3,75.0,1,0,1,3.0,1,1,0,0,0,0,0,3
19,6.2,69.5,85.6,61.1,79.7,78.6,22.5,0,0,1,4.0,1,0,0,0,0,0,0,2
16,5.6,94.1,79.4,81.0,71.8,81.4,75.0,0,0,0,1.0,1,1,0,0,0,0,0,2
15,4.7,71.5,89.7,82.5,80.5,73.8,22.5,0,0,0,4.0,1,0,1,0,0,0,0,2
18,7.0,79.8,82.4,100.0,80.0,78.9,75.0,1,0,0,1.0,1,1,0,0,0,1,0,2
14,5.8,58.5,73.9,78.1,75.4,76.8,45.0,0,1,0,1.0,1,0,0,0,1,0,0,2
17,5.9,74.9,89.7,89.2,86.8,81.3,22.5,0,0,1,2.0,1,1,0,1,0,0,0,2
16,7.3,67.1,83.5,91.3,83.9,87.3,7.5,1,0,1,3.0,1,0,0,0,0,1,0,1
15,5.7,68.3,63.6,68.6,59.9,74.7,7.5,0,1,0,3.0,1,0,1,0,0,0,0,2
17,2.4,79.9,50.3,50.2,36.4,46.7,22.5,0,0,0,0.0,1,0,0,0,0,0,1,4
15,1.9,94.1,49.8,44.6,43.8,46.8,22.5,0,0,0,4.0,1,1,0,0,0,0,0,4
15,4.3,91.3,73.4,64.8,70.8,72.6,22.5,0,0,1,3.0,1,0,0,0,0,1,0,2
17,2.3,67.4,42.1,44.2,46.3,42.4,75.0,0,0,0,3.0,1,1,0,0,0,1,0,4
15,5.7,86.7,70.4,77.6,73.1,75.4,45.0,1,0,1,4.0,1,0,1,0,0,0,0,2
18,6.8,77.4,78.8,94.1,93.0,86.8,7.5,1,0,1,4.0,1,0,1,0,0,0,0,1
14,2.7,67.4,59.8,58.4,54.5,49.4,22.5,0,1,0,2.0,1,0,0,1,0,0,0,4
16,7.4,95.4,95.5,75.8,100.0,93.9,45.0,0,0,1,2.0,1,0,0,0,1,0,0,1
18,6.1,58.1,75.7,65.6,52.3,74.8,75.0,0,0,1,1.0,1,1,0,0,0,0,1,2
15,7.9,90.3,76.3,100.0,93.9,90.3,75.0,1,0,1,3.0,1,0,0,0,1,0,0,1
18,2.0,60.6,56.3,42.0,63.0,48.5,22.5,0,1,1,1.0,1,0,0,0,0,1,0,4
18,4.0,94.6,55.9,51.7,65.7,62.6,75.0,0,1,0,3.0,1,1,1,0,0,0,0,3
